comentario,comunidade_link,comunidade_texto,data_comentario,link_topico,nome_comentador,nome_topico,num_comentario
"""Se somos um país de um capitalismo selvagem e gerador de tanta miséria e pobreza, por que são realizadas anualmente reuniões da URSAL (União das Repúblicas Socialistas da América Latina), ainda por cima, comemorando a Revolução Cubana.""Faço aqui uma pergunta: existe MESMO essa entidade chamada URSAL, ou trata-se apenas de um nome criado pelos eternos macarthistas do TERNUMA e leitores do Olavo???? Me apresente uma PROVA de que realmente EXISTE essa tal de ""URSAL"" , sei lá, um web site, um documento oficial, qualquer coisa que mostre que a tal de URSAL é um ente verdadeiro... e não apenas um delírio da extrema-direita tupiniquim.",http://orkut.google.com/c122683.html,Getulio Vargas,2 de setembro de 2010,http://orkut.google.com/c122683-t84267d8303b37da4.html,Rodrigo Nunes Ricardo - ,Site Resistencia Nacionalista Inovado,10
""" URSAL ""UNIÃO REPUBLICAS SOCIALISTAS AMERICA LATINA .SOU PLENAMENTE FAVORAVEL A UM GOLPE DE ESTADO , O QUE NÃO SIGINIFICA QUE VENHAMOS A TER UM PRESIDENTE MILITAR . ESTA NAÇÃO AINDA TEM MUITOS BRASILEIROS COMPETENTES E HONESTOS O SUFICIENTE PARA GOVERNAR O PAIS .PREFIRO O RISCO DE "" UMA GUERRA CIVIL"" DO QUE VER O BRASIL SE TRANSFORMAR EM UMA  "" REPUBLICA COMUNISTA ""GLOUZADABRASIL ACIMA DE TUDO",http://orkut.google.com/c3386243.html,General Heleno - Amazônia,11 de maio de 2008,http://orkut.google.com/c3386243-t724e6af9bc326672.html,GE LOUZADA - ,Lula vai desafiar as FFAA,2
"BRASIL!!!! ACORDAAAAA!!!Os ditadores estão te cercando. Alimentas um ditador no teu trono.A ditadura está arrombando tua porta e estás calado!!!Poucos jornalistas estão alertando para o sério risco que o Estado Democrático de Direito está correndo.""AI, AI, AI, AI, AI! ESTÁ CHEGANDO A HORA... URSAL JÁ VEM CHEGANDO, BRASIL, DEMOCRACIA VAI EMBORA...QUEM PARTE LEVA SAUDADE DE ALGUÉM QUE FICA CHORANDO DE DOR, POR ISSO NÃO QUERO PENSAR QUANDO A DEMOCRACIA SE FOR...AI, AI, AI, AI, AI! SAUDADE QUE FICOU... DEMOCRACIA ESTÁ PARTINDO, BRASIL, FOI BOM ENQUANTO DUROU...ADEUS, DEMOCRACIA! ADEUS, ESTADO DE DIREITO!"" Agripino foi ao PONTO XXXXXX",http://orkut.google.com/c316707.html,Geraldo Alckmin,1 de fevereiro de 2007,http://orkut.google.com/c316707-t4d5a9f6f84d35d41.html,Evan - USA - ,TV SENADO AGORA!!!  URGENTE,10
"Com Lula, a centralização administrativa tornou-se ainda mais profunda; nada pode ser pensado em prol do desenvolvimento dos Estados e dos municípios sem que haja a interferência da pesada mão “federal”. Por isso, a ênfase que Lula atualmente dá ao Programa de Aceleração de Crescimento (PAC), um plano que prova que Lula é um verdadeiro imperador do Brasil, não o presidente, pois tudo tem de passar por seu gabinete. Nada abala esse princípio ditatorial à la Luís XIV (“L’État c’est moi”), mesmo que o atual governo, reeleito para mais quatro anos, esteja caindo de podre devido a uma roubalheira sistemática e sistêmica sem precedentes em nossa história. De certa forma, o Brasil de Lula lembra a Alemanha de Hitler e a Itália de Mussolini, com ingredientes chineses de Mao Tsé-Tung. O Brasil de Lula caminha rapidamente para uma formação comuno-fascista, dentro do molde traçado pelo Foro de São Paulo que tem como objetivo final transformar nossa região em uma União das Repúblicas Socialistas da América Latina (URSAL). Cuba é o ideal de nação dentro da ótica do Foro são paulino, criado por Fidel Castro e Lula. A Venezuela de Hugo Chávez é o país que hoje mais se aproxima desse modelo soviético. O Brasil, com Lula, avança a largos passos para ser membro do tenebroso grupo. As invasões do MST e as barbaridades cometidas pelos revolucionários comunistas do campo, a exemplo da destruição de um centro de biotecnologia da Aracruz Celulose, no Rio Grande do Sul, com aprovação tácita das autoridades constituídas, e aplausos públicos de políticos e do Sr. Stédile, sem que sofressem sanções penais, comprovam minha afirmação.",http://orkut.google.com/c27863429.html,"PSDB é socialista, sim!!",17 de fevereiro de 2007,http://orkut.google.com/c27863429-t479572658fd09327.html,Eric Duarte - ,PT e PSDB são irmãos siameses!,2
"ATENÇÃO PATRIOTAS QUE NÃO QUEREM VER A BANDEIRA DO BRASIL MANCHADA DE VERMELHO! Surgiu uma grande oportunidade para você fazer algo por seu país e por seus descendentes! Estamos organizando, com o apoio dos administradores das páginas adiante mencionadas, a MARCHA DAS FAMÍLIAS CONTRA O COMUNISMO (EM DEFESA DA VIDA, DA LIBERDADE, DA PÁTRIA E DA DEMOCRACIA), programada para o dia 10 de julho, às 17H00, em São Paulo, no MASP (OCC com os demais movimentos abaixo mencionados), e no Rio de Janeiro, na Candelária, com a UCC Brasil. [Descrição] ATENÇÃO PATRIOTAS QUE NÃO QUEREM VER A BANDEIRA DO BRASIL MANCHADA DE VERMELHO! Surgiu uma grande oportunidade para você fazer algo por seu país e por seus descendentes! Estamos organizando, com o apoio dos administradores das páginas adiante mencionadas, a MARCHA DAS FAMÍLIAS CONTRA O COMUNISMO (EM DEFESA DA VIDA, DA LIBERDADE, DA PÁTRIA E DA DEMOCRACIA), programada para o dia 10 de julho, às 17H00, em São Paulo, no MASP (OCC com os demais movimentos abaixo mencionados), e no Rio de Janeiro, na Candelária, com a UCC Brasil.Estamos na etapa 7/8 da implantação do comunismo no Brasil, via foro de são paulo, fundado por lula e fidel. Temos três opções: ou ficamos com a ditadura vermelha bolivariana (de Lula e Fidel), ou ficamos com o fabianismo do PSDB (nova ordem mundial), ou pedimos demissão geral do governo e intervenção das FFAA JÁ (cumprimento do artigo 142 da Constituição Federal – defesa dos poderes constitucionais), com uma junta governativa civil.Patriotas, estamos chegando a um tempo em que literalmente ficaremos sem saída, um futuro à La Venezuela, à La Cuba, um futuro da URSAL (União das Repúblicas Socialistas Latino Americanas). Portanto, urge agirmos enquanto há possibilidade, enquanto é permitido, enquanto não há guerrilheiros armados nas ruas para nos combater.Temos um governo que pretende implantar uma ditadura comunista no Brasil, isto é fato, é de conhecimento de uma grande parcela da população, e com a perfeita e harmoniosa colaboração dos partidos socialistas, que têm por objetivo estatutário a tal “democracia socialista”, e dos partidos sem objetivo estatutário algum, apenas destinados à locação.(...)https://www.facebook.com/events/576387355734488/?ref=3",http://orkut.google.com/c2078498.html,Repúdio à ignorância política,2 de julho de 2013,http://orkut.google.com/c2078498-t2e23fb1caae711bd.html,Gregory Vieira Souto - ,Marcha das Famílias contra o comunismo,1
mudaram o nome da URSAL para UNASUR???,http://orkut.google.com/c18197905.html,A RESISTÊNCIA!!!,13 de agosto de 2007,http://orkut.google.com/c18197905-t8b7d08a34accfd99.html,Ricardo Ramiro - ,Venezuela insiste no Mercosul. Câncer maldito!,1
Engodo como a URSAL.....Carla,http://orkut.google.com/c18197905.html,A RESISTÊNCIA!!!,13 de agosto de 2007,http://orkut.google.com/c18197905-t8b7d08a34accfd99.html,Carla Pola - ,Venezuela insiste no Mercosul. Câncer maldito!,2
mudaram o nome da URSAL para UNASUR???,http://orkut.google.com/c18197905.html,A RESISTÊNCIA!!!,13 de agosto de 2007,http://orkut.google.com/c18197905-t8b7d08a34accfd99.html,Ricardo Ramiro - ,Venezuela insiste no Mercosul. Câncer maldito!,1
Engodo como a URSAL.....Carla,http://orkut.google.com/c18197905.html,A RESISTÊNCIA!!!,13 de agosto de 2007,http://orkut.google.com/c18197905-t8b7d08a34accfd99.html,Carla Pola - ,Venezuela insiste no Mercosul. Câncer maldito!,2
""" URSAL ""UNIÃO DAS REPUBLICAS SOCIALISTAS DA AMERICA LATINA .SOU PLENAMENTE FAVORAVEL A UM GOLPE DE ESTADO , O QUE NÃO SIGINIFICA QUE VENHAMOS A TER UM PRESIDENTE MILITAR . ESTA NAÇÃO AINDA TEM MUITOS BRASILEIROS COMPETENTES E HONESTOS O SUFICIENTE PARA GOVERNAR O PAIS .PREFIRO O RISCO DE "" UMA GUERRA CIVIL"" DO QUE VER O BRASIL PERDER A AMAZONIA E  SE TRANSFORMAR EM UMA  "" REPUBLICA COMUNISTA ""GLOUZADABRASIL ACIMA DE TUDO",http://orkut.google.com/c19888577.html,A Verdade Sufocada,11 de maio de 2008,http://orkut.google.com/c19888577-t4caa8913e3faf188.html,GE LOUZADA - ,TRAIÇÃO A PATRIA DE FORMA COVARDE E SORRATEIRA,3
"Acendendo a Crise Edição de Artigos de Sábado do Alerta Total http://alertatotal.blogspot.comPor Christina FontenelleSão tantos indiciamentos, tantas aberturas de processo, tantas CPIs... Quando é, afinal, que se chegará ao cerne da questão?O presidente Lula tem sido apontado na mídia, quase que unanimemente, como irresponsável e como incompetente, pela forma como vem tratando a crise no setor aéreo brasileiro. O problema, na verdade, é que aqueles que criticam o presidente, ou por falta de visão ou de informação (ou por outra coisa que eu me recuso a acreditar), não conseguiram, ainda, identificar o que são, para Lula, na realidade, suas reais e mais importantes competências e responsabilidades.É a mesma confusão que existe quando se fala em democracia. O termo, acreditem, pode ter significados até mesmo antagônicos, dependendo de quem o esteja proferindo. Lula governa um Brasil ideológico, que está além das fronteiras geográficas – um Brasil inserido numa grande pátria socialista. Quando se passa a olhar o Brasil a partir de sua inserção na União das Repúblicas Socialistas da América Latina ( URSAL), tudo muda de figura, até mesmo, e como não poderia deixar de ser, o julgamento a respeito das qualidades e do modo de atuação de Lula em relação ao governo do Brasil. As concessões feitas ao boliviano Evo Morales, em detrimento da Petrobrás e do Brasil (aquele que muita gente pensa que é o mesmo de Lula) e as liberdades tomadas por Hugo Chávez, presidente eterno da Venezuela, em território brasileiro seriam apenas dois dos exemplos disso.",http://orkut.google.com/c13799006.html,AS "CHAVES" DO SEGREDO PETISTA,9 de abril de 2007,http://orkut.google.com/c13799006-tb6dfc6c4454417e3.html,Wanderley Ramalho - ,Acendendo a Crise,1
"Aliás, teríamos tantos como esses dois, que fica impossível acreditar que nossos homens de mídia ainda continuem a mostrar as diversas ""crises"" que perpassam o governo Lula, a partir de considerações eminentemente nacionais ou ainda reduzindo-as a fruto de cobiças financeiras individuais ou de grupos específicos. Cada vez que se ressalta o enriquecimento ilícito (e aqui estão incluídas as distribuições de cargos e privilégios) como agente causador principal deste ou daquele procedimento criminoso, que acabou se transformando em mais um dos grandes escândalos nacionais, desvia-se do ponto central da questão: a caminhada do país em direção a um socialismo, aos moldes do que já está em pleno funcionamento na Bolívia e na Venezuela. Hugo Chavez já não faz a menor questão de se disfarçar de democrata. Evo Morales também não, e pretende ficar na ""presidência"" da Bolívia até 2018.Na verdade, Lula e o PT (e isso não começou com eles) estariam agindo dentro da maior competência quando se trata de dissimular seu comprometimento com a URSAL, contando, é claro, com uma incrível cegueira da intelectualidade e da mídia nacionais, e, dentro da maior coerência, ao permitir com que, aos poucos, todos os nossos alicerces democráticos venham a ser destruídos, com que todas as nossas instituições acabem por ser desmoralizadas e enfraquecidas, ao mesmo tempo em que promovem a divisão dos brasileiros (pobres contra ricos, brancos contra negros, nordestinos contra sulistas) e falham, digamos assim, na contenção das ações, e, depois, na punição, dos envolvidos em invasões de terra e de propriedades, dos envolvidos em escândalos de crime e de corrupção e, por que não dizer, no combate à criminalidade e ao terrorismo. Os jornais estão cheios de exemplos.",http://orkut.google.com/c13799006.html,AS "CHAVES" DO SEGREDO PETISTA,9 de abril de 2007,http://orkut.google.com/c13799006-tb6dfc6c4454417e3.html,Wanderley Ramalho - ,Acendendo a Crise,2
"Acendendo a Crise Edição de Artigos de Sábado do Alerta Total http://alertatotal.blogspot.comPor Christina FontenelleSão tantos indiciamentos, tantas aberturas de processo, tantas CPIs... Quando é, afinal, que se chegará ao cerne da questão?O presidente Lula tem sido apontado na mídia, quase que unanimemente, como irresponsável e como incompetente, pela forma como vem tratando a crise no setor aéreo brasileiro. O problema, na verdade, é que aqueles que criticam o presidente, ou por falta de visão ou de informação (ou por outra coisa que eu me recuso a acreditar), não conseguiram, ainda, identificar o que são, para Lula, na realidade, suas reais e mais importantes competências e responsabilidades.É a mesma confusão que existe quando se fala em democracia. O termo, acreditem, pode ter significados até mesmo antagônicos, dependendo de quem o esteja proferindo. Lula governa um Brasil ideológico, que está além das fronteiras geográficas – um Brasil inserido numa grande pátria socialista. Quando se passa a olhar o Brasil a partir de sua inserção na União das Repúblicas Socialistas da América Latina ( URSAL), tudo muda de figura, até mesmo, e como não poderia deixar de ser, o julgamento a respeito das qualidades e do modo de atuação de Lula em relação ao governo do Brasil. As concessões feitas ao boliviano Evo Morales, em detrimento da Petrobrás e do Brasil (aquele que muita gente pensa que é o mesmo de Lula) e as liberdades tomadas por Hugo Chávez, presidente eterno da Venezuela, em território brasileiro seriam apenas dois dos exemplos disso.",http://orkut.google.com/c13799006.html,AS "CHAVES" DO SEGREDO PETISTA,9 de abril de 2007,http://orkut.google.com/c13799006-tb6dfc6c4454417e3.html,Wanderley Ramalho - ,Acendendo a Crise,1
"A partir de então, o coronel tratou de estreitar relações com os “camaradas” de partidos e organizações comuno-terroristas, filiados ao famigerado Fórum de São Paulo, entidade aglutinadora das esquerdas do continente, fundado por instâncias do PCC de Fidel e do PT do “companheiro” Lula. “É mole?”Objetivando implantar e consolidar sua liderança, Chávez passou a apoiar, se não todas, pelo menos a maioria das agremiações comunistas continentais envolvidas em... “movimentos de libertação nacional” e/ou terroristas e/ou narco-guerrilheiros. Afinal, já era, na prática, o...  “embaixador” das FARC e do ELN. A ascensão à presidência da Venezuela, em 1988, facilitou sobremaneira sua nefasta ação. Principalmente porque recebeu um tipo de apoio muito mais importante que o dos comunistas do continente: o apoio do “establishment anglo-americano”. Caiu na rede!!! Esse apoio teve, e tem, sua ação mais importante, por enquanto, no trabalho da mídia internacional em “burilar” a imagem de Chávez, apresentando-o à opinião pública global como o maior líder mundial, político sério, homem corajoso, diferente, realmente preocupado com os problemas econômicos e sociais da Ibero-América, inimigo figadal da corrupção e das elites...... Qualquer semelhança com as “zelites” do “companheiro” Lula não é mera coincidência não, é parte de perigoso projeto de poder de âmbito primeiro continental (URSAL!), que Chaves já está propondo, depois, global! E apesar de vomitar bravatas contra o “establishment”, o coronel não deve ignorar o fato de que nada mais é que um instrumento dessa organização no processo de desmantelamento dos Estados Nacionais latino-americanos.",http://orkut.google.com/c13799006.html,AS "CHAVES" DO SEGREDO PETISTA,5 de março de 2007,http://orkut.google.com/c13799006-t4a772eee9ce89e92.html,Wanderley Ramalho - ,Hipóteses de guerra,4
